montant_demande_fcfa,duree_mois,nb_transactions_30j,ville,age,metier,revenu_mensuel_fcfa,anciennete_mobile_money_mois,operateur_principal,nb_transactions_total,montant_total_fcfa,montant_moyen_fcfa,montant_max_fcfa,montant_std_fcfa,nb_types_distincts,nb_operateurs_distincts,jours_depuis_derniere_trans,nb_achat_credit,nb_depot,nb_paiement_facture,nb_retrait,nb_transfert,charge_mensuelle_fcfa,ratio_endettement,capacite_remboursement,ratio_montant_revenu_annuel,montant_par_mois,intensite_utilisation,ratio_moy_trans_revenu,ratio_volume_trans_pret,regularite_transactions,ratio_trans_30j_total,score_diversification,recence_normalisee,actif_30j,actif_7j,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,ratio_retrait_depot,engagement_paiement,tranche_age,segment_anciennete,segment_revenu
214083,9,42,7,57,1,111104,12,1,42,817172,19456.47619047619,43783,11964.065464993027,5,1,1,8,9,10,6,9,23787.0,0.21409670218894009,87317.0,0.16057252664170507,23787.0,3.230769230769231,0.1751194933618609,3.8170624614637245,0.6148826984482733,0.9767441860465116,5,0.02040816326530612,1,1,0.18604651162790697,0.20930232558139536,0.23255813953488372,0.13953488372093023,0.20930232558139536,0.6,0.23255813953488372,1,2,1
236132,12,50,2,53,5,159676,27,0,50,1772240,35444.8,62261,16176.429119593253,5,1,4,12,13,10,5,10,19677.666666666668,0.12323496747580517,139998.33333333334,0.12323496747580517,19677.666666666668,1.7857142857142858,0.2219795085047221,7.505261865135326,0.4563708286903738,0.9803921568627451,5,0.08163265306122448,1,1,0.23529411764705882,0.2549019607843137,0.19607843137254902,0.09803921568627451,0.19607843137254902,0.35714285714285715,0.19607843137254902,1,0,3
84842,3,17,1,52,0,42700,7,0,17,146068,8592.235294117647,16110,5661.244899858729,5,1,0,2,4,3,3,5,28280.666666666668,0.6623106947697112,14419.333333333332,0.1655776736924278,28280.666666666668,2.125,0.20122330899572943,1.721627005174263,0.6588025005825265,0.9444444444444444,5,0.0,1,1,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.6,0.16666666666666666,1,2,0
111321,3,36,3,21,5,89446,14,0,36,676138,18781.61111111111,35570,9802.14531701469,5,1,0,5,7,8,7,9,37107.0,0.41485365471904834,52339.0,0.10371341367976208,37107.0,2.4,0.2099770935660746,6.073714090655935,0.521873410412895,0.972972972972973,5,0.0,1,1,0.13513513513513514,0.1891891891891892,0.21621621621621623,0.1891891891891892,0.24324324324324326,0.875,0.21621621621621623,2,2,1
214652,9,43,7,49,2,260402,59,0,43,2695052,62675.62790697674,99670,26488.442929146127,5,1,12,10,7,9,10,7,23850.222222222223,0.09159001168279131,236551.77777777778,0.06869250876209348,23850.222222222223,0.7166666666666667,0.24068796670907575,12.555389395908746,0.4226207409955061,0.9772727272727273,5,0.24489795918367346,1,0,0.22727272727272727,0.1590909090909091,0.20454545454545456,0.22727272727272727,0.1590909090909091,1.25,0.20454545454545456,1,1,2
46017,12,59,1,36,5,118541,42,2,59,1499310,25412.03389830509,46750,13307.783058416062,5,1,5,8,13,11,12,15,3834.75,0.03234956681654449,114706.25,0.03234956681654449,3834.75,1.372093023255814,0.21437337206793505,32.58094658611847,0.5236597531671974,0.9833333333333333,5,0.10204081632653061,1,1,0.13333333333333333,0.21666666666666667,0.18333333333333332,0.2,0.25,0.8571428571428571,0.18333333333333332,3,1,1
61978,6,18,4,32,1,62277,13,2,18,251776,13987.555555555557,24707,6546.2054138456,5,1,3,2,2,6,5,3,10329.666666666666,0.16586647826110226,51947.333333333336,0.08293323913055115,10329.666666666666,1.2857142857142858,0.22460226978749068,4.062279159070007,0.4679686467875358,0.9473684210526315,5,0.061224489795918366,1,1,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.2631578947368421,0.15789473684210525,1.6666666666666667,0.3157894736842105,0,2,0
140961,12,45,0,31,7,108295,28,2,45,1014728,22549.51111111111,42250,11290.32810663869,5,1,7,9,11,10,7,8,11746.75,0.1084699201255829,96548.25,0.1084699201255829,11746.75,1.5517241379310345,0.2082230122453586,7.198592528482854,0.5006683906634696,0.9782608695652174,5,0.14285714285714285,1,1,0.1956521739130435,0.2391304347826087,0.21739130434782608,0.15217391304347827,0.17391304347826086,0.5833333333333334,0.21739130434782608,0,0,1
107580,3,44,5,58,3,58167,30,2,44,493817,11223.113636363636,22990,7057.306246146808,5,1,2,7,7,9,12,9,35860.0,0.6165007650385957,22307.0,0.15412519125964894,35860.0,1.4193548387096775,0.19294640666294696,4.590187858450841,0.6287629005539201,0.9777777777777777,5,0.04081632653061224,1,1,0.15555555555555556,0.15555555555555556,0.2,0.26666666666666666,0.2,1.5,0.2,1,0,0
43843,9,51,2,35,2,69480,45,0,51,710359,13928.607843137255,27488,7467.497789965342,5,1,3,4,13,9,12,13,4871.444444444444,0.07011290219407663,64608.555555555555,0.05258467664555747,4871.444444444444,1.108695652173913,0.2004693126530981,16.20196606149074,0.5360881565409165,0.9807692307692307,5,0.061224489795918366,1,1,0.07692307692307693,0.25,0.17307692307692307,0.23076923076923078,0.25,0.8571428571428571,0.17307692307692307,0,1,0
128681,12,44,6,44,0,118159,15,2,44,1129123,25661.886363636364,45142,11772.711225178236,5,1,1,8,9,7,5,15,10723.416666666666,0.09075412509133172,107435.58333333333,0.09075412509133174,10723.416666666666,2.75,0.21718097109518839,8.77452168912513,0.4587446267096385,0.9777777777777777,5,0.02040816326530612,1,1,0.17777777777777778,0.2,0.15555555555555556,0.1111111111111111,0.3333333333333333,0.5,0.15555555555555556,3,2,1
72188,3,22,7,35,4,158863,31,1,22,807297,36695.31818181818,61570,19149.859242019967,5,1,13,4,3,4,7,4,24062.666666666668,0.15146803640033657,134800.33333333334,0.03786700910008414,24062.666666666668,0.6875,0.23098719136500115,11.183102688775298,0.5218468824893745,0.9565217391304348,5,0.2653061224489796,1,0,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.30434782608695654,0.17391304347826086,1.75,0.17391304347826086,0,0,3
36904,3,23,1,45,7,55225,16,0,23,312258,13576.434782608696,22082,7311.50512937774,5,1,1,6,3,5,5,4,12301.333333333334,0.22274935868417084,42923.666666666664,0.0556873396710427,12301.333333333334,1.3529411764705883,0.24583856555199088,8.461129928194012,0.5385041612383975,0.9583333333333334,5,0.02040816326530612,1,1,0.25,0.125,0.20833333333333334,0.20833333333333334,0.16666666666666666,1.25,0.20833333333333334,3,2,0
156853,9,49,2,44,4,265123,10,0,49,2571569,52481.0,99670,31599.830947596325,5,1,3,3,11,12,11,12,17428.11111111111,0.06573594562188535,247694.88888888888,0.04930195921641402,17428.11111111111,4.454545454545454,0.19794963092602302,16.394666377650555,0.602107978880308,0.98,5,0.061224489795918366,1,1,0.06,0.22,0.24,0.22,0.24,0.9166666666666666,0.24,3,2,2
81236,3,58,7,62,1,99464,26,2,58,1118377,19282.36206896552,39224,11033.10823965802,5,1,1,11,11,13,11,12,27078.666666666668,0.2722459047159441,72385.33333333333,0.06806147617898603,27078.666666666668,2.1481481481481484,0.1938627248950929,13.766842694831173,0.5721568780484919,0.9830508474576272,5,0.02040816326530612,1,1,0.1864406779661017,0.1864406779661017,0.22033898305084745,0.1864406779661017,0.2033898305084746,0.9166666666666666,0.22033898305084745,1,0,1
237147,3,66,2,62,6,98194,49,0,66,1396179,21154.227272727272,39160,10770.093394060386,5,1,1,9,14,15,13,15,79049.0,0.8050288204981975,19145.0,0.20125720512454937,79049.0,1.32,0.2154329925731437,5.887374129235751,0.5090984490601475,0.9850746268656716,5,0.02040816326530612,1,1,0.13432835820895522,0.208955223880597,0.22388059701492538,0.19402985074626866,0.22388059701492538,0.8666666666666667,0.22388059701492538,1,1,1
121965,3,47,6,19,8,57707,42,1,47,565043,12022.1914893617,22856,6580.282684023928,5,1,2,13,10,10,5,9,40655.0,0.7045072521531184,17052.0,0.1761268130382796,40655.0,1.0930232558139534,0.20833159736880622,4.632791105717987,0.547299166768346,0.9791666666666666,5,0.04081632653061224,1,1,0.2708333333333333,0.20833333333333334,0.20833333333333334,0.10416666666666667,0.1875,0.45454545454545453,0.20833333333333334,2,1,0
25000,6,38,2,47,8,50157,55,0,38,366868,9654.421052631578,19146,5981.437518765549,5,1,3,6,5,6,15,6,4166.666666666667,0.08307248572814696,45990.333333333336,0.041536242864073473,4166.666666666667,0.6785714285714286,0.192484021225982,14.674133034678613,0.6194900756953848,0.9743589743589743,5,0.061224489795918366,1,1,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.38461538461538464,0.15384615384615385,2.5,0.15384615384615385,1,1,0
72971,12,50,1,58,8,188666,51,1,50,2105600,42112.0,73868,20582.482283212965,5,1,2,10,8,14,9,9,6080.916666666667,0.032231120958024585,182585.08333333334,0.032231120958024585,6080.916666666667,0.9615384615384616,0.2232092692907042,28.854903250561858,0.48874414748920675,0.9803921568627451,5,0.04081632653061224,1,1,0.19607843137254902,0.1568627450980392,0.27450980392156865,0.17647058823529413,0.17647058823529413,1.0,0.27450980392156865,1,1,2
273392,3,30,4,41,8,491295,8,1,30,2290191,76339.7,99670,28479.77464937724,5,1,2,6,5,2,10,7,91130.66666666667,0.18549072688846147,400164.3333333333,0.04637268172211536,91130.66666666667,3.3333333333333335,0.1553846466990301,8.376918940865348,0.37306148161304836,0.967741935483871,5,0.04081632653061224,1,1,0.1935483870967742,0.16129032258064516,0.06451612903225806,0.3225806451612903,0.22580645161290322,1.6666666666666667,0.06451612903225806,3,2,2
110140,9,33,6,53,5,46821,42,0,33,323318,9797.515151515152,17877,5382.49563470104,5,1,1,5,13,3,9,3,12237.777777777777,0.2613736950893355,34583.22222222222,0.19603027131700163,12237.777777777777,0.7674418604651163,0.20925471800079348,2.9354917787200043,0.5493174783598452,0.9705882352941176,5,0.02040816326530612,1,1,0.14705882352941177,0.38235294117647056,0.08823529411764706,0.2647058823529412,0.08823529411764706,0.6428571428571429,0.08823529411764706,1,1,0
92368,12,57,4,35,4,80263,44,0,57,853097,14966.61403508772,31018,8337.535557333444,5,1,3,19,7,9,8,14,7697.333333333333,0.09590139084426613,72565.66666666667,0.09590139084426615,7697.333333333333,1.2666666666666666,0.18646965644304,9.23575008931568,0.5570383855294663,0.9827586206896551,5,0.061224489795918366,1,1,0.3275862068965517,0.1206896551724138,0.15517241379310345,0.13793103448275862,0.2413793103448276,1.0,0.15517241379310345,0,1,1
121987,3,32,6,48,0,77724,33,1,32,518202,16193.8125,30445,8491.040942445768,5,1,15,7,5,7,3,10,40662.333333333336,0.5231631585267528,37061.666666666664,0.1307907896316882,40662.333333333336,0.9411764705882353,0.20835022000926354,4.24797521067646,0.5243062210473736,0.9696969696969697,5,0.30612244897959184,1,0,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.30303030303030304,0.5,0.21212121212121213,1,0,0
130886,9,57,6,30,8,91287,44,0,57,1071210,18793.157894736843,36421,10530.954229911038,5,1,2,6,18,8,13,12,14542.888888888889,0.15930952806959248,76744.11111111111,0.11948214605219436,14542.888888888889,1.2666666666666666,0.2058689396599389,8.184235256366179,0.5603312629857254,0.9827586206896551,5,0.04081632653061224,1,1,0.10344827586206896,0.3103448275862069,0.13793103448275862,0.22413793103448276,0.20689655172413793,0.6842105263157895,0.13793103448275862,0,1,1
187792,3,47,2,36,5,94247,48,0,47,915375,19476.06382978724,35916,9370.289059631756,5,1,2,11,11,11,9,5,62597.333333333336,0.664183829016662,31649.666666666664,0.16604595725416546,62597.333333333336,0.9591836734693877,0.20664916474569206,4.874382964221244,0.4810935129401439,0.9791666666666666,5,0.04081632653061224,1,1,0.22916666666666666,0.22916666666666666,0.22916666666666666,0.1875,0.10416666666666667,0.75,0.22916666666666666,3,1,1
206873,12,22,4,55,3,202338,22,1,22,1010633,45937.86363636364,80844,21644.61105766658,5,1,4,2,3,4,6,7,17239.416666666668,0.08520108267684107,185098.58333333334,0.08520108267684107,17239.416666666668,0.9565217391304348,0.22703527580762703,4.885258659860591,0.4711612204646143,0.9565217391304348,5,0.08163265306122448,1,1,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.2608695652173913,0.30434782608695654,1.5,0.17391304347826086,1,0,2
97814,3,38,7,47,9,123395,38,1,38,929936,24472.0,46979,13282.592996200052,5,1,11,10,6,9,5,8,32604.666666666668,0.2642300471385929,90790.33333333333,0.06605751178464822,32604.666666666668,0.9743589743589743,0.1983224603914259,9.50708991463477,0.5427447798063193,0.9743589743589743,5,0.22448979591836735,1,0,0.2564102564102564,0.15384615384615385,0.23076923076923078,0.1282051282051282,0.20512820512820512,0.7142857142857143,0.23076923076923078,1,1,3
70423,6,30,1,36,4,62529,31,0,30,372141,12404.7,24722,6890.684396968177,5,1,7,5,4,5,10,6,11737.166666666666,0.18770757035402238,50791.833333333336,0.0938537851770112,11737.166666666666,0.9375,0.19838315021829872,5.2842922867204365,0.5554450290566575,0.967741935483871,5,0.14285714285714285,1,1,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.3225806451612903,0.1935483870967742,2.0,0.16129032258064516,3,0,0
123065,12,45,0,63,0,74766,11,2,45,622528,13833.955555555556,28900,7932.068934955679,5,1,0,3,10,9,13,10,10255.416666666666,0.1371668494592016,64510.583333333336,0.1371668494592016,10255.416666666666,3.75,0.1850300344482192,5.058488940893504,0.5733353391056238,0.9782608695652174,5,0.0,1,1,0.06521739130434782,0.21739130434782608,0.1956521739130435,0.2826086956521739,0.21739130434782608,1.1818181818181819,0.1956521739130435,1,2,0
98040,12,51,0,28,5,66398,46,0,51,751170,14728.823529411764,26251,7011.47383281399,5,1,3,15,7,11,11,7,8170.0,0.12304587487574926,58228.0,0.12304587487574926,8170.0,1.0851063829787233,0.22182631298249592,7.6617945553390925,0.4760052840289522,0.9807692307692307,5,0.061224489795918366,1,1,0.28846153846153844,0.1346153846153846,0.21153846153846154,0.21153846153846154,0.1346153846153846,1.375,0.21153846153846154,0,1,0
82041,12,25,7,34,3,49457,9,0,25,252799,10111.96,18562,5579.730082181395,5,1,1,5,2,6,5,7,6836.75,0.1382362456275148,42620.25,0.1382362456275148,6836.75,2.5,0.20445963159916694,3.0813363886789693,0.5517405469992361,0.9615384615384616,5,0.02040816326530612,1,1,0.19230769230769232,0.07692307692307693,0.23076923076923078,0.19230769230769232,0.2692307692307692,1.6666666666666667,0.23076923076923078,0,2,0
74381,12,45,3,25,4,30000,35,2,45,270215,6004.777777777777,11979,3425.564750312839,5,1,1,11,8,5,7,14,6198.416666666667,0.2066138888888889,23801.583333333332,0.2066138888888889,6198.416666666667,1.25,0.20015925925925926,3.632800946465543,0.570378205298889,0.9782608695652174,5,0.02040816326530612,1,1,0.2391304347826087,0.17391304347826086,0.10869565217391304,0.15217391304347827,0.30434782608695654,0.7777777777777778,0.10869565217391304,2,0,0
369936,3,29,7,39,1,232602,47,1,29,1345044,46380.8275862069,88457,22786.65131021883,5,1,6,5,3,8,4,9,123312.0,0.5301416152913561,109290.0,0.13253540382283902,123312.0,0.6041666666666666,0.19939995178978212,3.635873135155445,0.4912840329085083,0.9666666666666667,5,0.12244897959183673,1,1,0.16666666666666666,0.1,0.26666666666666666,0.13333333333333333,0.3,1.0,0.26666666666666666,3,1,2
111433,6,39,6,38,4,115284,23,1,39,1022989,26230.48717948718,45765,13922.857204255686,5,1,3,9,7,8,7,8,18572.166666666668,0.16109925632929695,96711.83333333333,0.08054962816464846,18572.166666666668,1.625,0.227529294433635,9.180223271173968,0.5307688850803417,0.975,5,0.061224489795918366,1,1,0.225,0.175,0.2,0.175,0.2,0.875,0.2,3,0,1
145637,12,25,3,30,4,139968,15,0,25,886058,35442.32,55978,14687.917686883551,5,1,12,3,5,3,3,11,12136.416666666666,0.08670850956409083,127831.58333333333,0.08670850956409085,12136.416666666666,1.5625,0.2532173068129858,6.0839753361073345,0.41440580867942256,0.9615384615384616,5,0.24489795918367346,1,0,0.11538461538461539,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.4230769230769231,0.5,0.11538461538461539,0,2,3
122362,6,55,6,50,6,106011,43,0,55,1249971,22726.745454545453,42329,11646.000283388004,5,1,1,11,16,9,7,12,20393.666666666668,0.19237311851285874,85617.33333333333,0.09618655925642937,20393.666666666668,1.25,0.21438101191900324,10.215269321608655,0.5124133542713034,0.9821428571428571,5,0.02040816326530612,1,1,0.19642857142857142,0.2857142857142857,0.16071428571428573,0.125,0.21428571428571427,0.4117647058823529,0.16071428571428573,1,1,1
78121,6,58,2,60,3,96304,33,2,58,1150769,19840.844827586207,37674,10949.9332350792,5,1,1,8,10,11,14,15,13020.166666666666,0.135198607188348,83283.83333333333,0.067599303594174,13020.166666666666,1.7058823529411764,0.20602306059547065,14.730408847699751,0.5518606425071654,0.9830508474576272,5,0.02040816326530612,1,1,0.13559322033898305,0.1694915254237288,0.1864406779661017,0.23728813559322035,0.2542372881355932,1.2727272727272727,0.1864406779661017,1,0,1
146099,6,57,7,36,2,150540,27,1,57,1834934,32191.824561403508,59552,15001.886492232052,5,1,3,17,7,6,16,11,24349.833333333332,0.16174992250121784,126190.16666666667,0.08087496125060892,24349.833333333332,2.0357142857142856,0.21384233134983066,12.559438740588638,0.4660009395453313,0.9827586206896551,5,0.061224489795918366,1,1,0.29310344827586204,0.1206896551724138,0.10344827586206896,0.27586206896551724,0.1896551724137931,2.0,0.10344827586206896,3,0,3
46831,9,54,3,44,2,48178,59,1,54,496130,9187.592592592591,18716,5340.886067108237,5,1,4,9,17,6,12,10,5203.444444444444,0.10800457562465117,42974.555555555555,0.08100343171848838,5203.444444444444,0.9,0.19070099615161673,10.593824735223778,0.5812518090543928,0.9818181818181818,5,0.08163265306122448,1,1,0.16363636363636364,0.3090909090909091,0.10909090909090909,0.21818181818181817,0.18181818181818182,0.6666666666666666,0.10909090909090909,3,1,0
98901,6,60,0,30,2,90197,59,2,60,1113667,18561.116666666665,36015,10230.757017721113,5,1,3,12,12,14,11,11,16483.5,0.18274998059802433,73713.5,0.09137499029901217,16483.5,1.0,0.20578419090065816,11.260308183858768,0.5511632752580002,0.9836065573770492,5,0.061224489795918366,1,1,0.19672131147540983,0.19672131147540983,0.22950819672131148,0.18032786885245902,0.18032786885245902,0.8461538461538461,0.22950819672131148,0,1,1
25000,6,70,3,55,9,64511,53,2,70,960759,13725.128571428571,25788,6585.499080756908,5,1,0,15,16,15,13,11,4166.666666666667,0.0645884681165486,60344.333333333336,0.0322942340582743,4166.666666666667,1.2962962962962963,0.21275640699149867,38.42882284708612,0.47977833272412007,0.9859154929577465,5,0.0,1,1,0.2112676056338028,0.22535211267605634,0.2112676056338028,0.18309859154929578,0.15492957746478872,0.7647058823529411,0.2112676056338028,1,1,0
204240,6,60,3,44,2,90976,58,2,60,1254042,20900.7,36134,9206.746079158567,5,1,4,13,11,11,12,13,34040.0,0.3741646148434752,56936.0,0.1870823074217376,34040.0,1.0169491525423728,0.22973861238128737,6.140011065359061,0.4404783380853503,0.9836065573770492,5,0.08163265306122448,1,1,0.21311475409836064,0.18032786885245902,0.18032786885245902,0.19672131147540983,0.21311475409836064,1.0,0.18032786885245902,3,1,1
678620,3,35,6,35,8,320866,2,0,35,1906150,54461.42857142857,99670,30315.346607914336,5,1,4,6,9,7,5,8,226206.66666666666,0.7049879596674832,94659.33333333334,0.1762469899168708,226206.66666666666,11.666666666666666,0.1697326253683113,2.808857963428777,0.5566286227606458,0.9722222222222222,5,0.08163265306122448,1,1,0.16666666666666666,0.25,0.19444444444444445,0.1388888888888889,0.2222222222222222,0.5,0.19444444444444445,0,3,2
48705,9,50,4,34,8,115784,31,1,50,1193078,23861.56,45610,12767.16696901446,5,1,2,14,8,13,9,6,5411.666666666667,0.04673933070775467,110372.33333333333,0.035054498030816,5411.666666666667,1.5625,0.2060868513784288,24.495503634049193,0.5350292244006704,0.9803921568627451,5,0.04081632653061224,1,1,0.27450980392156865,0.1568627450980392,0.2549019607843137,0.17647058823529413,0.11764705882352941,1.0,0.2549019607843137,0,0,1
140728,3,65,1,21,9,65966,59,2,65,914537,14069.8,26263,7475.388846909571,5,1,4,9,19,10,14,13,46909.333333333336,0.7111138061021335,19056.666666666664,0.17777845152553334,46909.333333333336,1.0833333333333333,0.21328866385713852,6.49856817002892,0.5312696397439785,0.9848484848484849,5,0.08163265306122448,1,1,0.13636363636363635,0.2878787878787879,0.15151515151515152,0.21212121212121213,0.19696969696969696,0.7,0.15151515151515152,2,1,0
